"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.478746083E0,4.079679400E-2,1.772485971E0,-6.555189192E-2,1.774166832E0
9.488767375E0,4.122636467E-2,1.840258360E0,-6.354334205E-2,1.841816549E0
9.498787375E0,4.025994241E-2,1.910945058E0,-6.573770195E-2,1.912499235E0
9.508807375E0,3.728066385E-2,1.973203897E0,-6.386204064E-2,1.974589028E0
9.518828375E0,3.953804821E-2,2.033961296E0,-6.385043263E-2,2.035347314E0
9.528848375E0,4.080198333E-2,2.086418152E0,-6.468959898E-2,2.087819497E0
9.538869375E0,3.679355234E-2,2.140427113E0,-6.734069437E-2,2.141802222E0
9.548889375E0,3.797572851E-2,2.119329214E0,-7.275277376E-2,2.120917594E0
9.558910375E0,4.261692241E-2,2.170521736E0,-7.973234355E-2,2.172403751E0
9.568930375E0,4.248935729E-2,2.197268009E0,-8.967978507E-2,2.199507789E0
9.578951375E0,5.393375829E-2,2.217975616E0,-1.113121137E-1,2.221421858E0
9.588971375E0,6.188116223E-2,2.231852293E0,-9.832360595E-2,2.234873927E0
9.598991375E0,5.699722096E-2,2.260437250E0,-9.405266494E-2,2.263110945E0
9.609012375E0,8.577959985E-2,2.240320444E0,-6.887327880E-2,2.243019697E0
9.619032375E0,4.523664713E-2,2.263775587E0,-1.941604540E-2,2.264310766E0
9.629053375E0,5.575347319E-2,2.281872749E0,3.177945502E-3,2.282555978E0
9.639073375E0,4.913657904E-2,2.175582409E0,-5.614458025E-2,2.176861373E0
9.649094375E0,3.607031330E-2,2.182572603E0,-4.945312440E-2,2.183430752E0
9.659114375E0,4.081074521E-2,2.145152807E0,-4.500788450E-2,2.146012999E0
9.669135375E0,4.209225997E-2,2.133182526E0,-4.222887382E-2,2.134015633E0
9.679155375E0,4.146760702E-2,2.095288515E0,-3.788678721E-2,2.096041253E0
9.689175375E0,4.567513615E-2,2.061595201E0,-3.661113605E-2,2.062426088E0
9.699196375E0,4.602542147E-2,2.035754442E0,-3.836440295E-2,2.036636029E0
9.709216375E0,3.965034708E-2,1.993317962E0,-4.138842225E-2,1.994141832E0
9.719237375E0,3.739597648E-2,1.940318823E0,-4.219916463E-2,1.941137904E0
9.729257375E0,3.695176169E-2,1.886871219E0,-4.281009361E-2,1.887718499E0
9.739278375E0,3.012323193E-2,1.829504371E0,-4.723361507E-2,1.830361895E0
9.749298375E0,2.739802003E-2,1.767396808E0,-5.250294507E-2,1.768388726E0
9.759319375E0,2.045553178E-2,1.701011419E0,-5.946310610E-2,1.702173357E0
9.769339375E0,1.820489392E-2,1.624529123E0,-5.915524438E-2,1.625707733E0
9.779360375E0,1.369944029E-2,1.548892021E0,-6.101422012E-2,1.550153832E0
9.789380375E0,1.432901155E-2,1.467863202E0,-6.350720674E-2,1.469306253E0
9.799400375E0,1.206018310E-2,1.388040543E0,-6.406592578E-2,1.389570595E0
9.809421375E0,2.963091247E-3,1.300132036E0,-6.672509760E-2,1.301846508E0
9.819441375E0,-1.422761590E-3,1.201694131E0,-6.798332930E-2,1.203616443E0
9.829462375E0,-5.415905267E-3,1.117547750E0,-6.740462780E-2,1.119591752E0
9.839482375E0,-4.976296797E-3,1.022000670E0,-6.934891641E-2,1.024362927E0
9.849503375E0,-9.532432072E-3,9.274776578E-1,-6.876355410E-2,9.300720936E-1
9.859523375E0,-1.181292348E-2,8.297598362E-1,-6.551877409E-2,8.324263575E-1
9.869544375E0,-1.529687084E-2,7.277032733E-1,-6.624075770E-2,7.308720040E-1
9.879564375E0,-1.565935276E-2,6.247673035E-1,-6.413457543E-2,6.282456865E-1
9.889585375E0,-1.526467316E-2,5.286111832E-1,-6.433483958E-2,5.327304804E-1
9.899605375E0,-1.334783807E-2,4.380647540E-1,-5.448170379E-2,4.416414264E-1
9.909625375E0,-1.509167627E-2,3.102596402E-1,-6.159740314E-2,3.166749802E-1
9.919646375E0,-2.421731502E-2,1.984766424E-1,-6.050885096E-2,2.089037505E-1
9.929666375E0,-2.241941541E-2,8.619724214E-2,-5.563899502E-2,1.050156774E-1
9.939687375E0,-2.137769200E-2,-2.255900949E-2,-5.357993767E-2,6.194129757E-2
9.949707375E0,-2.184853889E-2,-1.320745796E-1,-5.069679767E-2,1.431475411E-1
9.959728375E0,-2.050651982E-2,-2.342737168E-1,-4.138056561E-2,2.387824176E-1
9.969748375E0,-2.236727066E-2,-3.388121128E-1,-4.175713658E-2,3.421075869E-1
9.979769375E0,-1.884508133E-2,-4.412018955E-1,-3.282038495E-2,4.428221170E-1
9.989789375E0,-1.729645394E-2,-5.425666571E-1,-2.698939480E-2,5.435128077E-1
9.999810375E0,-1.168455929E-2,-6.436100602E-1,-1.765803993E-2,6.439582633E-1
1.000983037E1,-7.677833550E-3,-7.395296693E-1,-6.516437978E-3,7.395982320E-1
1.001985037E1,-3.543117549E-3,-8.377543092E-1,3.817405086E-3,8.377704989E-1
1.002987138E1,-1.074899803E-3,-9.319518805E-1,6.938097067E-3,9.319783260E-1
1.003989138E1,-6.829089834E-4,-1.024090409E0,1.957086846E-2,1.024277624E0
1.004991238E1,2.188244835E-3,-1.117159963E0,2.487588488E-2,1.117439028E0
1.005993238E1,3.610961139E-3,-1.203183293E0,3.277522698E-2,1.203635033E0
1.006995338E1,5.329499021E-3,-1.292441010E0,4.148323089E-2,1.293117561E0
1.007997338E1,6.381452549E-3,-1.379069805E0,4.525550082E-2,1.379826913E0
1.008999437E1,6.172927096E-3,-1.460032821E0,4.569039494E-2,1.460760608E0
1.010001437E1,5.505053792E-3,-1.542088389E0,4.887479916E-2,1.542872533E0
1.011003538E1,2.828044351E-3,-1.619317055E0,5.066018179E-2,1.620111779E0
1.012005538E1,1.845630584E-3,-1.694216967E0,5.055137351E-2,1.694971970E0
1.013007538E1,1.926857047E-3,-1.766675234E0,5.236871541E-2,1.767452284E0
1.014009638E1,-3.678005422E-3,-1.837473273E0,4.847528785E-2,1.838116267E0
1.015011638E1,-1.943222363E-3,-1.900643706E0,4.948728904E-2,1.901288843E0
1.016013738E1,-6.288593635E-3,-1.955529571E0,4.812812060E-2,1.956131837E0
1.017015738E1,-6.048110314E-3,-2.015537977E0,4.555736855E-2,2.016061852E0
1.018017837E1,-9.547640570E-3,-2.057305574E0,4.650079459E-2,2.057853179E0
1.019019837E1,-1.544575207E-3,-2.040279865E0,4.365387559E-2,2.040747406E0
1.020021938E1,-9.165099822E-3,-2.095843554E0,4.350688681E-2,2.096315112E0
1.021023938E1,-1.130628120E-2,-2.108823776E0,4.359743372E-2,2.109304693E0
1.022026038E1,-6.137033459E-3,-2.128066778E0,4.184130952E-2,2.128486921E0
1.023028038E1,-9.238551371E-3,-2.149289608E0,3.752991930E-2,2.149637101E0
1.024030138E1,-1.046552509E-2,-2.157477140E0,3.853192553E-2,2.157846577E0
1.025032138E1,-1.282188948E-2,-2.167824984E0,3.903898969E-2,2.168214381E0
1.026034138E1,-1.453174464E-2,-2.166240215E0,3.534525633E-2,2.166577284E0
1.027036237E1,-1.069492847E-2,-2.169622660E0,3.493113443E-2,2.169930195E0
1.028038238E1,-9.945089929E-3,-2.164870501E0,3.454673663E-2,2.165168969E0
1.029040338E1,-2.042942308E-2,-2.185396433E0,2.703955211E-2,2.185659184E0
1.030042338E1,-3.253287822E-2,-2.228744268E0,1.385352109E-2,2.229024747E0
1.031044438E1,1.253315364E-3,-2.075684786E0,3.670397773E-2,2.076009654E0
1.032046438E1,-9.189072065E-3,-2.082000017E0,3.706904873E-2,2.082350265E0
1.033048538E1,-5.697667599E-3,-2.036033154E0,3.858971596E-2,2.036406794E0
1.034050538E1,4.369009985E-4,-2.020831347E0,4.281834513E-2,2.021284971E0
1.035052637E1,-9.504146874E-3,-1.977486610E0,4.709484801E-2,1.978070157E0
1.036054637E1,-5.326498300E-3,-1.930709600E0,5.111065879E-2,1.931393340E0
1.037056638E1,-1.023710147E-2,-1.878941298E0,5.516026169E-2,1.879778671E0
1.038058738E1,-7.842577994E-3,-1.829330444E0,5.955465138E-2,1.830316404E0
1.039060737E1,-1.226742007E-2,-1.769016862E0,6.422956288E-2,1.770225009E0
1.040062838E1,-1.237109210E-2,-1.697328806E0,6.692530960E-2,1.698692767E0
1.041064838E1,-1.192421373E-2,-1.624242067E0,6.725367904E-2,1.625677563E0
1.042066938E1,-1.709999144E-2,-1.553959608E0,6.924483180E-2,1.555595616E0
1.043068938E1,-2.197011560E-2,-1.481230259E0,6.748341769E-2,1.482929458E0
1.044071037E1,-2.405547537E-2,-1.408289671E0,7.152350247E-2,1.410309921E0
1.045073037E1,-2.387464605E-2,-1.331723809E0,7.610174268E-2,1.334110107E0
1.046075138E1,-2.572274581E-2,-1.249333620E0,7.917897403E-2,1.252104414E0
1.047077138E1,-3.627978265E-2,-1.165348649E0,8.193481714E-2,1.168788694E0
1.048079238E1,-3.807808459E-2,-1.083803058E0,8.734010160E-2,1.087983135E0
1.049081233E1,-1.715709083E-2,-9.377645254E-1,9.959623963E-2,9.431946150E-1
1.050083333E1,-1.251484454E-2,-8.427875042E-1,1.000386551E-1,8.487962836E-1
1.051085333E1,-1.197209209E-2,-7.456364632E-1,1.001204178E-1,7.524235272E-1
1.052087333E1,-1.462452300E-2,-6.382123828E-1,1.006930768E-1,6.462724023E-1
1.053089433E1,2.432757523E-3,-5.246285796E-1,9.198853374E-2,5.326377335E-1
1.054091433E1,-1.408643438E-3,-4.373618960E-1,6.758932024E-2,4.425559045E-1
1.055093533E1,-6.711263675E-3,-3.149182498E-1,6.667798758E-2,3.219697178E-1
1.056095533E1,-4.652582109E-3,-2.100882232E-1,6.778333336E-2,2.208014681E-1
1.057097633E1,-3.301827237E-3,-1.016552299E-1,6.595747173E-2,1.212232482E-1
1.058099633E1,-2.562913578E-3,8.292274550E-3,6.327831745E-2,6.387077425E-2
1.059101733E1,-2.587465569E-4,1.185109243E-1,5.937518924E-2,1.325530808E-1
1.060103733E1,-5.596575211E-4,2.258402705E-1,5.455312133E-2,2.323363597E-1
1.061105833E1,5.238843150E-3,3.334972262E-1,4.698841274E-2,3.368319408E-1
1.062107833E1,7.660328876E-3,4.363564849E-1,3.909546137E-2,4.381713337E-1
1.063109933E1,1.053201593E-2,5.385571718E-1,3.081276268E-2,5.395407093E-1
1.064111933E1,1.485131774E-2,6.463393569E-1,1.700978354E-2,6.467336845E-1
1.065113933E1,2.017657459E-2,7.404688001E-1,5.603464786E-3,7.407648324E-1
1.066116033E1,2.262153849E-2,8.403405547E-1,-5.819617305E-3,8.406651235E-1
1.067118033E1,2.468868345E-2,9.358173013E-1,-1.796123385E-2,9.363152025E-1
1.068120133E1,2.667822316E-2,1.028666377E0,-2.803874016E-2,1.029394198E0
1.069122133E1,2.976695821E-2,1.118197799E0,-3.791160882E-2,1.119236203E0
1.070124233E1,3.260040656E-2,1.207820058E0,-4.621417820E-2,1.209143428E0
1.071126233E1,3.315940127E-2,1.297992110E0,-5.530061945E-2,1.299592714E0
1.072128333E1,3.442823514E-2,1.381909609E0,-5.912232026E-2,1.383602153E0
1.073130333E1,3.509961814E-2,1.462814927E0,-6.264621764E-2,1.464576404E0
1.074132433E1,3.652425483E-2,1.541295290E0,-6.390738487E-2,1.543051958E0
1.075134433E1,3.973416239E-2,1.615777969E0,-6.477557123E-2,1.617563948E0
1.076136533E1,3.587670997E-2,1.690282345E0,-6.531065702E-2,1.691924060E0
1.077138533E1,3.732653335E-2,1.760462999E0,-6.231006980E-2,1.761960779E0
1.078140633E1,3.367580473E-2,1.824128747E0,-6.113979965E-2,1.825463728E0
1.079142633E1,3.569181636E-2,1.892778158E0,-5.749339983E-2,1.893987474E0
1.080144633E1,3.356428072E-2,1.950134277E0,-5.933868513E-2,1.951325534E0
1.081146733E1,3.465644270E-2,2.003359556E0,-6.088891253E-2,2.004584256E0
1.082148733E1,3.385763243E-2,2.049794436E0,-6.199310720E-2,2.051011144E0
1.083150833E1,3.842708468E-2,2.031681538E0,-6.649251282E-2,2.033132501E0
1.084152833E1,3.895417973E-2,2.086804390E0,-7.409703732E-2,2.088482789E0
1.085154933E1,4.322881997E-2,2.110321999E0,-8.321623504E-2,2.112404462E0
1.086156933E1,5.419107527E-2,2.134424448E0,-1.032418832E-1,2.137606906E0
1.087159033E1,5.647313595E-2,2.145274878E0,-9.591179341E-2,2.148160280E0
1.088161033E1,5.278499052E-2,2.169534922E0,-8.619335294E-2,2.171887963E0
1.089163133E1,6.501822174E-2,2.175599575E0,-1.017914861E-1,2.178949836E0
1.090165133E1,5.579261482E-2,2.161624670E0,-2.734204568E-2,2.162517426E0
1.091167233E1,3.991591558E-2,2.193994761E0,1.461638371E-3,2.194358318E0
1.092169233E1,5.684816837E-2,2.128460646E0,-5.746413395E-2,2.129994967E0
1.093171233E1,3.402701020E-2,2.091274261E0,-4.540507495E-2,2.092043856E0
1.094173333E1,3.594288230E-2,2.075449467E0,-4.172236472E-2,2.076179938E0
1.095175333E1,3.914346918E-2,2.053711891E0,-4.242064431E-2,2.054522878E0
1.096177433E1,3.685234487E-2,2.021200418E0,-3.658820316E-2,2.021867435E0
1.097179433E1,4.074002802E-2,1.991668344E0,-3.421292827E-2,1.992378745E0
1.098181533E1,4.550139979E-2,1.961787224E0,-3.541815281E-2,1.962634437E0
1.099183533E1,3.955003247E-2,1.928120613E0,-3.270492703E-2,1.928803493E0
1.100185633E1,3.650540486E-2,1.881603718E0,-3.750121221E-2,1.882331410E0
1.101187633E1,3.351840377E-2,1.827239513E0,-3.801999614E-2,1.827942352E0
1.102189733E1,3.105013072E-2,1.765561461E0,-4.093159735E-2,1.766308801E0
1.103191733E1,2.823597006E-2,1.707860589E0,-4.868965223E-2,1.708787800E0
1.104193833E1,2.178313024E-2,1.651818991E0,-5.046758056E-2,1.652733330E0
1.105195833E1,1.755323261E-2,1.574192286E0,-5.598378554E-2,1.575285261E0
1.106197933E1,1.490602456E-2,1.502561092E0,-5.945479870E-2,1.503810792E0
1.107199933E1,1.548579335E-2,1.423541188E0,-6.024389341E-2,1.424899523E0
1.108202033E1,1.030439232E-2,1.343445539E0,-6.103691831E-2,1.344870850E0
1.109204033E1,4.636919592E-3,1.262333155E0,-6.381725520E-2,1.263953771E0
1.110206033E1,2.708505606E-3,1.173754334E0,-6.394903362E-2,1.175498215E0
1.111208133E1,-2.000229200E-3,1.082767487E0,-6.795522571E-2,1.084899693E0
1.112210133E1,-3.799907397E-3,9.979785681E-1,-6.696375459E-2,1.000229877E0
1.113212233E1,-7.454296574E-3,9.025841355E-1,-6.680636108E-2,9.050838514E-1
1.114214233E1,-1.308911573E-2,8.051764965E-1,-6.413833797E-2,8.078330532E-1
1.115216333E1,-1.401456445E-2,7.039508224E-1,-6.490932405E-2,7.070759426E-1
1.116218333E1,-1.664499007E-2,6.070181131E-1,-6.256330758E-2,6.104606562E-1
1.117220433E1,-1.684419438E-2,5.063306689E-1,-6.193214282E-2,5.103822719E-1
1.118222433E1,-1.472300012E-2,4.069768488E-1,-6.111592799E-2,4.118034469E-1
1.119224533E1,-1.756965369E-2,3.065578341E-1,-5.955797806E-2,3.127835532E-1
1.120226533E1,-1.748984493E-2,2.017126828E-1,-5.601728708E-2,2.100757900E-1
1.121228633E1,-1.861716062E-2,1.112610698E-1,-4.735668749E-2,1.223449229E-1
1.122230633E1,-1.429346483E-2,3.713503014E-3,-5.051230267E-2,5.262685590E-2
1.123232733E1,-2.450642176E-2,-1.224042177E-1,-4.506187886E-2,1.327174825E-1
1.124234733E1,-2.066313662E-2,-2.185116857E-1,-4.205961153E-2,2.234800504E-1
1.125236833E1,-2.077658661E-2,-3.182422817E-1,-3.852027282E-2,3.212376501E-1
1.126238833E1,-1.622829586E-2,-4.212552011E-1,-3.148808330E-2,4.227420034E-1
1.127240833E1,-1.587010175E-2,-5.132005811E-1,-2.317848429E-2,5.139688110E-1
1.128242933E1,-9.767261334E-3,-6.149141788E-1,-1.577289775E-2,6.151939784E-1
1.129244933E1,-5.635366775E-3,-7.061529756E-1,-7.796197198E-3,7.062184952E-1
1.130247033E1,-4.291096702E-3,-8.025568128E-1,2.922986867E-3,8.025736073E-1
1.131249033E1,-1.206623507E-3,-8.927503228E-1,1.003628969E-2,8.928075503E-1
1.132251133E1,3.995546140E-4,-9.818983674E-1,1.973803714E-2,9.820968148E-1
1.133253133E1,3.469913267E-3,-1.072104454E0,2.659541182E-2,1.072439890E0
1.134255233E1,5.623627920E-3,-1.156869292E0,3.332144767E-2,1.157362736E0
1.135257233E1,3.914943431E-3,-1.243183136E0,3.919664398E-2,1.243807064E0
1.136259333E1,2.376824152E-3,-1.325039268E0,4.434532672E-2,1.325783247E0
1.137261333E1,2.924103756E-3,-1.405794621E0,4.808174074E-2,1.406619678E0
1.138263433E1,5.611514673E-3,-1.482839227E0,5.004551262E-2,1.483694111E0
1.139265433E1,3.458349034E-3,-1.560951591E0,5.002154410E-2,1.561756698E0
1.140267533E1,3.244788852E-3,-1.631370068E0,5.073698610E-2,1.632162084E0
1.141269533E1,-6.660631043E-4,-1.700077057E0,5.091701448E-2,1.700839494E0
1.142271633E1,-1.130707213E-3,-1.769181848E0,4.736204445E-2,1.769816050E0
1.143273633E1,-5.292162765E-3,-1.830255866E0,4.668001086E-2,1.830858696E0
1.144275733E1,-6.420200225E-3,-1.887227654E0,4.470349476E-2,1.887767952E0
1.145277733E1,-7.823952474E-3,-1.944576979E0,4.278521985E-2,1.945063345E0
1.146279733E1,-1.571161672E-2,-1.969286680E0,4.459908232E-2,1.969854300E0
1.147281833E1,-2.475440502E-3,-1.970759630E0,4.504196718E-2,1.971275837E0
1.148283833E1,-1.536888350E-2,-2.012929678E0,4.252345860E-2,2.013437443E0
1.149285908E1,-1.104843710E-2,-2.034145832E0,3.971675038E-2,2.034563529E0
1.150287908E1,-1.041459851E-2,-2.051248312E0,3.722382337E-2,2.051612467E0
1.151290008E1,-9.935228154E-3,-2.070996046E0,3.823475912E-2,2.071372788E0
1.152292008E1,-9.637556970E-3,-2.075366259E0,3.602841496E-2,2.075701336E0
1.153294108E1,-1.207807753E-2,-2.089579344E0,3.513439000E-2,2.089909601E0
1.154296108E1,-1.745438017E-2,-2.086106539E0,3.303179890E-2,2.086441048E0
1.155298208E1,-1.475819573E-2,-2.091923714E0,3.137957677E-2,2.092211105E0
1.156300208E1,-1.082060952E-2,-2.092554569E0,2.986257710E-2,2.092795615E0
1.157302308E1,-2.387489192E-2,-2.118975878E0,2.194952592E-2,2.119224047E0
1.158304308E1,-2.812934294E-2,-2.134486198E0,9.803412482E-3,2.134694053E0
1.159306408E1,-1.607987331E-3,-2.001339674E0,3.293988854E-2,2.001611379E0
1.160308408E1,-8.605606854E-3,-2.003853798E0,3.415209800E-2,2.004163283E0
1.161310508E1,-7.061772514E-3,-1.964613080E0,3.415476158E-2,1.964922637E0
1.162312508E1,-1.783146756E-3,-1.935643196E0,3.999735415E-2,1.936057218E0
1.163314608E1,-7.261268795E-3,-1.904417634E0,4.041653499E-2,1.904860296E0
1.164316608E1,-5.849501584E-3,-1.854005933E0,4.385638982E-2,1.854533795E0
1.165318708E1,-1.001362037E-2,-1.810395837E0,5.213935301E-2,1.811174169E0
1.166320708E1,-7.234042045E-3,-1.756335855E0,5.468987301E-2,1.757202022E0
1.167322708E1,-8.209558204E-3,-1.698063731E0,5.991339684E-2,1.699140208E0
1.168324808E1,-8.750268258E-3,-1.631519794E0,6.173714995E-2,1.632710900E0
1.169326808E1,-9.949755855E-3,-1.563992381E0,6.444505602E-2,1.565351185E0
1.170328908E1,-1.679159515E-2,-1.493492961E0,6.599499285E-2,1.495044655E0
1.171330908E1,-1.261815522E-2,-1.421572685E0,6.825494766E-2,1.423266263E0
1.172333008E1,-1.924312115E-2,-1.351648569E0,6.868872046E-2,1.353529568E0
1.173335008E1,-2.373267710E-2,-1.270714521E0,7.354073972E-2,1.273062008E0
1.174337108E1,-2.056428976E-2,-1.189601302E0,7.741929591E-2,1.192295222E0
1.175339108E1,-2.687891200E-2,-1.112317920E0,8.050616086E-2,1.115551376E0
1.176341208E1,-3.757112473E-2,-1.029746652E0,7.987321913E-2,1.033522853E0
1.177343208E1,-3.111588955E-2,-9.525701404E-1,8.734898269E-2,9.570725760E-1
1.178345308E1,-1.698183268E-2,-8.043861985E-1,9.427272528E-2,8.100696796E-1
1.179347308E1,-9.566526860E-3,-7.054753304E-1,9.590657055E-2,7.120288129E-1
1.180349408E1,-1.364127733E-2,-6.087799668E-1,9.688991308E-2,6.165928865E-1
1.181351408E1,-1.087052468E-2,-5.087817311E-1,9.397694468E-2,5.175023520E-1
1.182353508E1,-1.596422167E-3,-4.006685317E-1,8.312592655E-2,4.092037885E-1
1.183355508E1,3.703222610E-4,-3.127003014E-1,6.011461467E-2,3.184264162E-1
1.184357608E1,-2.621775493E-3,-1.925194114E-1,6.276544183E-2,2.025095015E-1
1.185359608E1,-2.379694022E-3,-9.014111012E-2,6.171535701E-2,1.092697029E-1
1.186361708E1,-1.882646466E-3,1.379053202E-2,5.770464987E-2,5.935949585E-2
1.187363708E1,2.662570681E-3,1.164372861E-1,5.536346138E-2,1.289567514E-1
1.188365808E1,-5.380819784E-4,2.228395492E-1,4.800681770E-2,2.279526459E-1
1.189367808E1,7.435156032E-3,3.233275414E-1,3.940534219E-2,3.258047905E-1
1.190369808E1,9.179070592E-3,4.282954037E-1,3.404661641E-2,4.297445523E-1
1.191371908E1,1.131625660E-2,5.268786550E-1,2.250766940E-2,5.274805872E-1
1.192373908E1,1.499535143E-2,6.233841777E-1,1.206928398E-2,6.236812978E-1
1.193376008E1,1.706542633E-2,7.241667509E-1,4.971160088E-3,7.243848593E-1
1.194378008E1,1.727830060E-2,8.173019886E-1,-7.442920934E-3,8.175184874E-1
1.195380108E1,2.301395126E-2,9.088563919E-1,-1.878425851E-2,9.093417572E-1
1.196382108E1,2.367241308E-2,9.972259402E-1,-2.823850140E-2,9.979064946E-1
1.197384208E1,2.590014599E-2,1.087704659E0,-3.624662757E-2,1.088616581E0
1.198386208E1,3.265629336E-2,1.173957348E0,-4.661009461E-2,1.175336032E0
1.199388308E1,2.802479081E-2,1.257352114E0,-4.984716699E-2,1.258651845E0
1.200390308E1,3.180960938E-2,1.336837888E0,-5.485863239E-2,1.338341085E0
1.201392408E1,3.329618648E-2,1.416216016E0,-5.725681037E-2,1.417764008E0
1.202394408E1,3.125149012E-2,1.490587115E0,-5.896141008E-2,1.492080109E0
1.203396508E1,3.281876072E-2,1.566064835E0,-5.625324324E-2,1.567418440E0
1.204398508E1,3.599378094E-2,1.633056045E0,-5.866313726E-2,1.634505724E0
1.205400608E1,3.337855637E-2,1.702742219E0,-5.467718467E-2,1.703946826E0
1.206402608E1,3.284620494E-2,1.766838789E0,-5.371768773E-2,1.767960342E0
1.207404708E1,3.173300251E-2,1.829906702E0,-5.325935781E-2,1.830956603E0
1.208406708E1,3.421636298E-2,1.885659695E0,-5.458775535E-2,1.886759939E0
1.209408808E1,3.139873967E-2,1.934549689E0,-5.618458614E-2,1.935620079E0
1.210410808E1,3.094035573E-2,1.948845029E0,-5.605679005E-2,1.949896565E0
1.211412908E1,4.272004962E-2,1.967807055E0,-6.296849251E-2,1.969277694E0
1.212414908E1,3.407630324E-2,2.007438898E0,-7.342690974E-2,2.009070341E0
1.213417008E1,4.172197357E-2,2.036553860E0,-8.648758382E-2,2.038816433E0
1.214419008E1,5.452580750E-2,2.055167437E0,-1.027590558E-1,2.058457111E0
1.215421108E1,4.935874045E-2,2.066323519E0,-8.266656846E-2,2.068565428E0
1.216423108E1,4.615815356E-2,2.100175142E0,-8.468718827E-2,2.102388671E0
1.217425208E1,6.463969499E-2,2.089078188E0,-8.867233992E-2,2.091958114E0
1.218427208E1,4.760918021E-2,2.096664190E0,-2.084320411E-2,2.097308227E0
1.219429208E1,3.906868771E-2,2.105255127E0,1.499623759E-4,2.105617614E0
1.220431308E1,4.905926064E-2,2.042088270E0,-5.513243377E-2,2.043421371E0
1.221433308E1,3.218121082E-2,2.011109829E0,-4.625878111E-2,2.011899165E0
1.222435408E1,3.330562636E-2,1.996201396E0,-4.309528694E-2,1.996944286E0
1.223437408E1,3.628490493E-2,1.976797938E0,-3.472869843E-2,1.977435907E0
1.224439508E1,3.552896902E-2,1.942977786E0,-3.195267171E-2,1.943565270E0
1.225441508E1,3.842568770E-2,1.911743402E0,-3.023892827E-2,1.912368626E0
1.226443608E1,4.123272374E-2,1.879343867E0,-2.976023592E-2,1.880031697E0
1.227445608E1,3.852668777E-2,1.849683523E0,-3.071311489E-2,1.850339627E0
1.228447708E1,3.604229912E-2,1.805605531E0,-3.202117234E-2,1.806249079E0
1.229449708E1,3.748360276E-2,1.752219796E0,-2.972259745E-2,1.752872690E0
1.230451808E1,2.873388864E-2,1.692553043E0,-3.608468547E-2,1.693181486E0
1.231453808E1,2.725583315E-2,1.636562109E0,-4.150954634E-2,1.637315321E0
1.232455908E1,2.244614065E-2,1.579195976E0,-4.777714610E-2,1.580077978E0
1.233457908E1,1.627559587E-2,1.511600852E0,-5.383423716E-2,1.512646739E0
1.234460008E1,1.592610031E-2,1.435587645E0,-5.407124013E-2,1.436693852E0
1.235462008E1,1.253483165E-2,1.357063532E0,-5.719193071E-2,1.358325980E0
1.236464108E1,8.415047079E-3,1.277835011E0,-5.939784274E-2,1.279242445E0
1.237466108E1,3.431208199E-3,1.198305011E0,-6.206606701E-2,1.199916192E0
1.238468208E1,1.479775528E-3,1.114294291E0,-6.286291033E-2,1.116067068E0
1.239470208E1,-5.616483279E-3,1.030158401E0,-6.348901987E-2,1.032128253E0
1.240472308E1,-5.977854598E-3,9.435783029E-1,-6.558579206E-2,9.458737995E-1
1.241474308E1,-6.940587424E-3,8.520653844E-1,-6.412424892E-2,8.545030780E-1
1.242476408E1,-1.263841521E-2,7.537620068E-1,-6.318104267E-2,7.565108965E-1
1.243478408E1,-1.377158985E-2,6.580194831E-1,-6.289288402E-2,6.611617137E-1
1.244480508E1,-1.643971913E-2,5.685713291E-1,-6.247560307E-2,5.722296931E-1
1.245482508E1,-1.604583673E-2,4.659714401E-1,-6.033841893E-2,4.701357002E-1
1.246484608E1,-1.517193578E-2,3.665728271E-1,-5.792837217E-2,3.714317185E-1
1.247486608E1,-1.844389737E-2,2.682798207E-1,-5.495974422E-2,2.744718802E-1
1.248488708E1,-1.809383929E-2,1.685769111E-1,-5.249003321E-2,1.774845502E-1
1.249490733E1,-1.872447692E-2,6.780636311E-2,-4.891420901E-2,8.567910338E-2
1.250492833E1,-1.948481984E-2,-3.154785559E-2,-4.467502981E-2,5.805845059E-2
1.251494833E1,-1.714896224E-2,-1.330686212E-1,-4.055805132E-2,1.401652609E-1
1.252496933E1,-1.294818241E-2,-2.316100895E-1,-3.476617485E-2,2.345625203E-1
1.253498933E1,-1.519003138E-2,-3.274071813E-1,-3.112403676E-2,3.292338152E-1
1.254500933E1,-1.268588658E-2,-4.248900115E-1,-2.504495718E-2,4.258165139E-1
1.255503033E1,-1.017559040E-2,-5.185717940E-1,-1.655533165E-2,5.189357641E-1
1.256505033E1,-6.966315210E-3,-6.107569933E-1,-7.718638983E-3,6.108454893E-1
1.257507133E1,-6.901600398E-3,-6.983387470E-1,2.370219736E-4,6.983728903E-1
1.258509133E1,-3.829468740E-3,-7.929627299E-1,8.951713331E-3,7.930225022E-1
1.259511233E1,-2.313597593E-3,-8.814318776E-1,1.779766940E-2,8.816145783E-1
1.260513233E1,-3.527621739E-4,-9.669792056E-1,2.306543104E-2,9.672543216E-1
1.261515333E1,3.804964945E-3,-1.051135302E0,2.969936654E-2,1.051561673E0
1.262517333E1,3.713934682E-3,-1.136140823E0,3.595030680E-2,1.136715527E0
