"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.466473833E0,-1.937798969E-2,-2.064894199E0,2.413854189E-2,2.065126202E0
9.476493833E0,-2.064938284E-2,-2.086168289E0,2.285862714E-2,2.086395707E0
9.486514833E0,-2.006425895E-2,-2.094013214E0,2.364941500E-2,2.094242873E0
9.496534833E0,-2.244272642E-2,-2.106806278E0,1.991486363E-2,2.107019927E0
9.506555833E0,-2.471017651E-2,-2.110314846E0,1.721941866E-2,2.110529756E0
9.516575833E0,-2.598050423E-2,-2.105690241E0,1.751050167E-2,2.105923312E0
9.526596833E0,-2.378963307E-2,-2.107838631E0,1.747096516E-2,2.108045273E0
9.536616833E0,-1.969901845E-2,-2.095175028E0,1.784327626E-2,2.095343607E0
9.546637833E0,-2.039452456E-2,-2.086152077E0,1.868309081E-2,2.086335419E0
9.556657833E0,-2.999095805E-2,-2.096453905E0,7.472780999E-3,2.096681730E0
9.566677833E0,-3.957805410E-2,-2.134911776E0,-7.669521496E-3,2.135292377E0
9.576698833E0,-4.614213482E-3,-1.969355345E0,2.047263272E-2,1.969467160E0
9.586718833E0,-1.688074879E-2,-1.974378943E0,2.105223946E-2,1.974563336E0
9.596739833E0,-1.196455397E-2,-1.938464880E0,2.482354268E-2,1.938660736E0
9.606759833E0,-1.439876668E-2,-1.891834378E0,2.719586156E-2,1.892084632E0
9.616780833E0,-1.403657719E-2,-1.849539638E0,2.897458710E-2,1.849819835E0
9.626800833E0,-1.202363335E-2,-1.797610521E0,3.180717304E-2,1.797932104E0
9.636821833E0,-1.223881636E-2,-1.741907835E0,3.576889262E-2,1.742318027E0
9.646841833E0,-1.370569505E-2,-1.672281504E0,4.023724049E-2,1.672821661E0
9.656861833E0,-1.252857782E-2,-1.600958347E0,4.091847688E-2,1.601530180E0
9.666882833E0,-1.704960689E-2,-1.526920557E0,3.938846663E-2,1.527523659E0
9.676902833E0,-1.333209872E-2,-1.456548929E0,3.853625432E-2,1.457119614E0
9.686923833E0,-1.705944724E-2,-1.384015203E0,3.961207718E-2,1.384687048E0
9.696943833E0,-1.572333835E-2,-1.305999517E0,3.957984969E-2,1.306693739E0
9.706964833E0,-2.165555768E-2,-1.218636155E0,3.766281158E-2,1.219410320E0
9.716984833E0,-2.574937046E-2,-1.132818699E0,4.404054955E-2,1.133966845E0
9.727004833E0,-2.322966978E-2,-1.044486284E0,4.513300210E-2,1.045718989E0
9.737025833E0,-2.366323210E-2,-9.602259994E-1,4.414896294E-2,9.615316164E-1
9.747045833E0,-2.857878059E-2,-8.740790486E-1,4.895155877E-2,8.759150559E-1
9.757066833E0,-2.942486666E-2,-7.818660140E-1,5.491011590E-2,7.843439344E-1
9.767086833E0,-2.667476237E-2,-6.900597215E-1,6.216994673E-2,6.933679142E-1
9.777107833E0,-9.135449305E-3,-5.560840964E-1,7.297012955E-2,5.609256801E-1
9.787127833E0,-5.022541154E-3,-4.355245531E-1,6.980443001E-2,4.411116873E-1
9.797148833E0,-8.979732171E-3,-3.328429163E-1,6.820440292E-2,3.398777472E-1
9.807168833E0,-2.703466918E-3,-2.339671254E-1,6.950213760E-2,2.440870165E-1
9.817189833E0,-1.982815564E-3,-1.282896996E-1,7.033916563E-2,1.463208009E-1
9.827209833E0,-2.472416032E-3,-2.353165671E-2,6.734246016E-2,7.137827855E-2
9.837229833E0,-2.829013392E-3,8.434261382E-2,6.593284756E-2,1.070925778E-1
9.847250833E0,4.920444917E-5,1.923132986E-1,6.466939300E-2,2.028953859E-1
9.857270833E0,4.684968852E-3,2.928963900E-1,6.013323367E-2,2.990422211E-1
9.867291833E0,8.329088800E-3,3.963031471E-1,5.732507259E-2,4.005143219E-1
9.877311833E0,8.438810706E-3,4.953990877E-1,4.595816880E-2,4.975978526E-1
9.887332833E0,1.325223502E-2,5.962186456E-1,3.976348788E-2,5.976900786E-1
9.897352833E0,1.707387157E-2,6.921043992E-1,2.918701060E-2,6.929299374E-1
9.907373833E0,1.794374362E-2,7.949179411E-1,1.999060810E-2,7.953716964E-1
9.917393833E0,2.426715381E-2,8.883533478E-1,8.787753992E-3,8.887281867E-1
9.927414833E0,2.595353872E-2,9.792883992E-1,-7.534331526E-4,9.796325447E-1
9.937434833E0,2.902895771E-2,1.069182873E0,-6.749806460E-3,1.069598175E0
9.947454833E0,3.047235869E-2,1.156035304E0,-1.807235740E-2,1.156578056E0
9.957475833E0,3.479999676E-2,1.241234183E0,-2.671165019E-2,1.242009199E0
9.967495833E0,3.201263398E-2,1.324854732E0,-3.194045648E-2,1.325626290E0
9.977516833E0,3.408883512E-2,1.404596210E0,-3.722044080E-2,1.405502729E0
9.987536833E0,3.753187880E-2,1.485373497E0,-4.406115413E-2,1.486500741E0
9.997557833E0,3.559256718E-2,1.558647752E0,-4.895577580E-2,1.559822526E0
1.000757783E1,3.917017207E-2,1.628933311E0,-5.050019547E-2,1.630186585E0
1.001759883E1,3.836483136E-2,1.699528933E0,-5.766942352E-2,1.700939804E0
1.002761883E1,4.018117860E-2,1.760964394E0,-6.316500157E-2,1.762554947E0
1.003763883E1,3.967224807E-2,1.826905608E0,-6.991051883E-2,1.828673144E0
1.004765983E1,4.372159019E-2,1.891496062E0,-7.112675905E-2,1.893337779E0
1.005767983E1,3.639470041E-2,1.950605154E0,-7.542856783E-2,1.952402241E0
1.006770083E1,4.344571009E-2,1.982691407E0,-8.638953418E-2,1.985048084E0
1.007772083E1,4.837202281E-2,1.969312549E0,-7.953774929E-2,1.971511608E0
1.008774183E1,3.825782984E-2,2.022859812E0,-7.316747308E-2,2.024544136E0
1.009776183E1,4.601029307E-2,2.046043158E0,-7.908501476E-2,2.048087886E0
1.010778283E1,5.285850167E-2,2.079131126E0,-8.868769556E-2,2.081693006E0
1.011780283E1,4.681365564E-2,2.085713863E0,-3.854463249E-2,2.086595200E0
1.012782383E1,4.519380629E-2,2.103958130E0,-2.181799524E-2,2.104556561E0
1.013784383E1,5.225677788E-2,2.126588583E0,-4.131677095E-3,2.127234553E0
1.014786383E1,5.079628527E-2,2.144480944E0,-1.363047631E-4,2.145082469E0
1.015788371E1,3.908716515E-2,2.052376509E0,-2.909178846E-2,2.052954815E0
1.016790371E1,4.018841311E-2,2.066224337E0,-2.179969102E-2,2.066730109E0
1.017792471E1,3.897347674E-2,2.038501024E0,-1.399263553E-2,2.038921566E0
1.018794471E1,4.460445791E-2,2.023518085E0,-7.023579441E-3,2.024021821E0
1.019796571E1,4.422602057E-2,1.996957421E0,-1.767831156E-3,1.997447874E0
1.020798571E1,4.624152929E-2,1.970818400E0,1.276791678E-3,1.971361224E0
1.021800671E1,5.381129682E-2,1.943881631E0,3.685887204E-3,1.944629794E0
1.022802671E1,5.575691536E-2,1.910664916E0,5.769877695E-3,1.911486999E0
1.023804671E1,5.503013730E-2,1.887627959E0,5.941385403E-3,1.888439284E0
1.024806771E1,4.806326702E-2,1.832980990E0,3.665333381E-3,1.833614688E0
1.025808771E1,4.654606432E-2,1.787350416E0,1.260765130E-3,1.787956833E0
1.026810871E1,4.388091341E-2,1.735011697E0,-4.452562425E-3,1.735572225E0
1.027812871E1,4.832093418E-2,1.674149156E0,-1.109661721E-2,1.674883113E0
1.028814971E1,4.245153815E-2,1.617284417E0,-1.932810806E-2,1.617956920E0
1.029816971E1,3.325910494E-2,1.549102664E0,-2.309648134E-2,1.549631788E0
1.030819071E1,3.180727735E-2,1.474181056E0,-2.628663555E-2,1.474758447E0
1.031821071E1,3.185308352E-2,1.403655767E0,-3.143505752E-2,1.404369003E0
1.032823171E1,2.737926692E-2,1.323115110E0,-3.510586172E-2,1.323863906E0
1.033825171E1,1.950163580E-2,1.238567948E0,-4.179519042E-2,1.239426365E0
1.034827171E1,1.475598570E-2,1.155776739E0,-4.472365230E-2,1.156735845E0
1.035829271E1,1.176285837E-2,1.077105641E0,-4.991601408E-2,1.078325802E0
1.036831271E1,8.724374697E-3,9.857175350E-1,-4.981936887E-2,9.870142568E-1
1.037833371E1,4.279027227E-3,8.914884925E-1,-5.060260370E-2,8.929337410E-1
1.038835371E1,2.981938422E-3,7.997662425E-1,-5.138615519E-2,8.014209079E-1
1.039837471E1,-2.128401538E-3,7.084046602E-1,-5.108548328E-2,7.102474353E-1
1.040839471E1,-9.795300663E-3,6.161997318E-1,-5.065180361E-2,6.183556118E-1
1.041841571E1,-6.967290305E-3,5.257965922E-1,-4.868985340E-2,5.280921334E-1
1.042843571E1,-1.046698540E-3,4.501874447E-1,-5.229494348E-2,4.532158338E-1
1.043845671E1,-1.543762162E-2,3.083051443E-1,-5.216152221E-2,3.130674154E-1
1.044847671E1,-1.816930994E-2,2.118328065E-1,-4.983340949E-2,2.183726870E-1
1.045849771E1,-1.835919172E-2,1.070233062E-1,-4.694814235E-2,1.183012090E-1
1.046851771E1,-2.185156755E-2,7.504453883E-3,-4.808659852E-2,5.334912173E-2
1.047853771E1,-1.801821403E-2,-9.104741365E-2,-4.222471267E-2,1.019667295E-1
1.048855871E1,-1.809354685E-2,-1.933437288E-1,-3.966541216E-2,1.981981807E-1
1.049857871E1,-2.021022700E-2,-2.906756103E-1,-3.628373146E-2,2.936277795E-1
1.050859971E1,-2.073322423E-2,-3.856738806E-1,-3.377448022E-2,3.877046869E-1
1.051861971E1,-2.282167412E-2,-4.831780791E-1,-2.245870791E-2,4.842378326E-1
1.052864071E1,-1.741939038E-2,-5.746963620E-1,-1.727529615E-2,5.752197663E-1
1.053866071E1,-1.739329286E-2,-6.678036451E-1,-1.253540162E-2,6.681477167E-1
1.054868171E1,-1.340085268E-2,-7.609964013E-1,-5.480113439E-3,7.611341126E-1
1.055870171E1,-1.108603273E-2,-8.512932658E-1,-4.513436579E-5,8.513654483E-1
1.056872271E1,-1.010667160E-2,-9.367801547E-1,6.671654060E-3,9.368584280E-1
1.057874271E1,-7.411019877E-3,-1.024989367E0,1.215004269E-2,1.025088166E0
1.058876271E1,-7.229878567E-3,-1.107900023E0,1.964952610E-2,1.108097846E0
1.059878371E1,-6.640254520E-3,-1.189233303E0,2.240802906E-2,1.189462930E0
1.060880371E1,-1.118174288E-2,-1.273413658E0,2.835699730E-2,1.273778433E0
1.061882471E1,-1.116336696E-2,-1.348850608E0,2.918817103E-2,1.349212560E0
1.062884471E1,-1.077912003E-2,-1.428824782E0,3.182813898E-2,1.429219885E0
1.063886571E1,-1.156928018E-2,-1.498564124E0,3.043211065E-2,1.498917741E0
1.064888571E1,-1.338869706E-2,-1.571522117E0,3.417457640E-2,1.571950674E0
1.065890671E1,-1.773657277E-2,-1.635456562E0,2.995533124E-2,1.635827031E0
1.066892671E1,-1.971784607E-2,-1.702229500E0,3.041282669E-2,1.702615342E0
1.067894771E1,-1.778439060E-2,-1.765445232E0,2.737762220E-2,1.765747062E0
1.068896771E1,-1.855950430E-2,-1.823097587E0,2.537461556E-2,1.823368623E0
1.069898871E1,-2.179124951E-2,-1.877299905E0,2.283502370E-2,1.877565240E0
1.070900871E1,-2.694688924E-2,-1.910421014E0,2.111558802E-2,1.910727729E0
1.071902871E1,-1.816484891E-2,-1.907083869E0,2.121279389E-2,1.907288344E0
1.072904971E1,-2.684128657E-2,-1.953508854E0,2.087816596E-2,1.953804800E0
1.073906971E1,-2.231630869E-2,-1.971737385E0,1.842539385E-2,1.971949753E0
1.074909071E1,-2.151805721E-2,-1.992069960E0,1.690494269E-2,1.992257897E0
1.075911071E1,-2.384273149E-2,-2.009019136E0,1.895397902E-2,2.009250014E0
1.076913171E1,-2.431879565E-2,-2.018203974E0,1.783663966E-2,2.018429298E0
1.077915171E1,-2.725173533E-2,-2.029287100E0,1.474551018E-2,2.029523644E0
1.078917271E1,-2.704313770E-2,-2.029167175E0,1.431082282E-2,2.029397831E0
1.079919271E1,-2.637521550E-2,-2.031425238E0,1.215952169E-2,2.031632841E0
1.080921371E1,-2.561325952E-2,-2.024610281E0,1.548670605E-2,2.024831516E0
1.081923371E1,-2.299164422E-2,-2.018329144E0,1.587685756E-2,2.018522534E0
1.082925471E1,-2.289371006E-2,-2.010009527E0,1.211919729E-2,2.010176434E0
1.083927471E1,-3.705187514E-2,-2.043955326E0,-4.963915795E-3,2.044297155E0
1.084929471E1,-3.339879960E-2,-2.006984711E0,3.387166653E-4,2.007262619E0
1.085931571E1,-9.934218600E-3,-1.902323365E0,1.503883302E-2,1.902408747E0
1.086933571E1,-1.550890133E-2,-1.887943864E0,1.597763039E-2,1.888075169E0
1.087935671E1,-1.336186100E-2,-1.866103172E0,2.202700078E-2,1.866281002E0
1.088937671E1,-1.336678397E-2,-1.813882947E0,2.357052267E-2,1.814085330E0
1.089939771E1,-1.473884471E-2,-1.774384856E0,2.535430714E-2,1.774627198E0
1.090941771E1,-1.218544226E-2,-1.724513054E0,2.842430398E-2,1.724790335E0
1.091943871E1,-1.355350856E-2,-1.668413639E0,3.300414234E-2,1.668795087E0
1.092945871E1,-1.418326609E-2,-1.597517490E0,3.706087545E-2,1.598010265E0
1.093947971E1,-1.388579048E-2,-1.531199694E0,3.865477815E-2,1.531750472E0
1.094949971E1,-1.445337385E-2,-1.463545799E0,3.816764802E-2,1.464114741E0
1.095952071E1,-1.041442342E-2,-1.390657306E0,3.729519621E-2,1.391196296E0
1.096954071E1,-1.417967025E-2,-1.317071557E0,3.860475495E-2,1.317713503E0
1.097956071E1,-1.684922352E-2,-1.240220666E0,4.025005549E-2,1.240988019E0
1.098958171E1,-1.720760390E-2,-1.158319354E0,4.131463543E-2,1.159183647E0
1.099960171E1,-2.317787893E-2,-1.073667765E0,4.135804623E-2,1.074713995E0
1.100962271E1,-1.939299144E-2,-9.830781817E-1,4.629882798E-2,9.843588680E-1
1.101964271E1,-2.210462093E-2,-9.030424953E-1,4.844959825E-2,9.046113674E-1
1.102966371E1,-2.503098734E-2,-8.187726736E-1,4.791862890E-2,8.205555657E-1
1.103968371E1,-2.681477182E-2,-7.258374095E-1,4.774285853E-2,7.278999640E-1
1.104970471E1,-2.888334356E-2,-6.381978989E-1,5.333430320E-2,6.410735945E-1
1.105972471E1,-2.333198488E-2,-5.416601896E-1,5.848645419E-2,5.453079936E-1
1.106974571E1,-1.521143131E-2,-4.351216257E-1,6.566352397E-2,4.403111572E-1
1.107976571E1,-4.495291505E-4,-3.017398715E-1,6.663025171E-2,3.090092920E-1
1.108978671E1,-7.728829049E-3,-2.055165023E-1,6.188401952E-2,2.147705738E-1
1.109980671E1,-3.503724234E-3,-1.063779444E-1,5.870660394E-2,1.215524927E-1
1.110982771E1,1.087476267E-4,6.821544375E-4,5.906272307E-2,5.906676237E-2
1.111984771E1,-1.178890816E-3,9.829952568E-2,5.653378367E-2,1.134030653E-1
1.112986871E1,3.921169788E-3,2.016315609E-1,5.309949815E-2,2.085430858E-1
1.113988871E1,4.937432241E-3,2.994995415E-1,4.957373813E-2,3.036147380E-1
1.114990929E1,4.630612675E-3,3.977140486E-1,4.245412350E-2,4.000003246E-1
1.115993029E1,9.800074622E-3,4.982342720E-1,3.700529784E-2,4.997027350E-1
1.116995029E1,1.328362525E-2,5.935688019E-1,2.792120725E-2,5.943735955E-1
1.117997129E1,1.310306229E-2,6.867639422E-1,2.016794682E-2,6.871849450E-1
1.118999129E1,1.648319699E-2,7.774798870E-1,1.051027048E-2,7.777256176E-1
1.120001229E1,1.863316633E-2,8.716242313E-1,3.050368396E-4,8.718234274E-1
1.121003229E1,1.984391920E-2,9.605801105E-1,-6.052160636E-3,9.608041208E-1
1.122005329E1,2.491085045E-2,1.047209740E0,-1.596817560E-2,1.047627688E0
1.123007329E1,2.557386644E-2,1.131205201E0,-2.444159053E-2,1.131758199E0
1.124009429E1,2.634938061E-2,1.215455651E0,-2.788425796E-2,1.216060961E0
1.125011429E1,2.654458955E-2,1.293651104E0,-3.272508457E-2,1.294337176E0
1.126013529E1,3.118887730E-2,1.369536042E0,-3.884422779E-2,1.370441750E0
1.127015529E1,3.193884715E-2,1.445507407E0,-3.946003690E-2,1.446398579E0
1.128017529E1,3.341477364E-2,1.517725706E0,-4.407209903E-2,1.518733096E0
1.129019629E1,3.557166830E-2,1.586386323E0,-4.345326498E-2,1.587379947E0
1.130021629E1,3.398602083E-2,1.651393771E0,-4.722057283E-2,1.652418294E0
1.131023729E1,3.725929186E-2,1.714641333E0,-5.043715239E-2,1.715787592E0
1.132025729E1,3.493754566E-2,1.776475668E0,-5.387209728E-2,1.777635686E0
1.133027829E1,3.102005832E-2,1.835518122E0,-6.200351566E-2,1.836827007E0
1.134029829E1,4.129400104E-2,1.883622766E0,-7.077836245E-2,1.885404332E0
1.135031929E1,3.946012259E-2,1.874351621E0,-6.435722858E-2,1.875871251E0
1.136033929E1,4.047931358E-2,1.921354294E0,-5.932971090E-2,1.922696261E0
1.137036029E1,3.631578013E-2,1.951192379E0,-5.989179760E-2,1.952449119E0
1.138038029E1,5.007420480E-2,1.978168368E0,-6.877716631E-2,1.979996924E0
1.139040129E1,5.000810698E-2,2.029401541E0,-7.725109905E-2,2.031486932E0
1.140042129E1,5.206699669E-2,2.000457287E0,-2.366776206E-2,2.001274717E0
1.141044229E1,4.436489940E-2,2.041452408E0,-7.345775608E-3,2.041947634E0
1.142046229E1,5.161935091E-2,2.048635244E0,1.216827054E-2,2.049321592E0
1.143048229E1,4.138236493E-2,2.029772758E0,-2.309679054E-2,2.030325938E0
1.144050329E1,3.837272525E-2,1.971660852E0,-1.866502501E-2,1.972122554E0
1.145052329E1,3.936307877E-2,1.982610583E0,-1.571497880E-2,1.983063574E0
1.146054429E1,3.967573494E-2,1.964724541E0,-7.713512052E-3,1.965140245E0
1.147056429E1,4.649315774E-2,1.944580555E0,-5.589338834E-4,1.945136360E0
1.148058529E1,4.521510750E-2,1.920687318E0,1.751624630E-3,1.921220249E0
1.149060529E1,4.783789814E-2,1.891891122E0,9.896464180E-4,1.892496093E0
1.150062629E1,5.010185018E-2,1.860956430E0,4.366268404E-3,1.861635865E0
1.151064629E1,5.504168943E-2,1.833306432E0,7.243972737E-3,1.834146814E0
1.152066729E1,5.586167797E-2,1.807502866E0,6.419724319E-3,1.808377270E0
1.153068729E1,4.623608291E-2,1.752733111E0,1.952516759E-4,1.753342857E0
1.154070829E1,4.721985757E-2,1.706434608E0,-4.059414379E-3,1.707092635E0
1.155072829E1,4.532543942E-2,1.649946809E0,-8.423572406E-3,1.650590750E0
1.156074929E1,3.971336037E-2,1.593915462E0,-1.363351382E-2,1.594468415E0
1.157076929E1,3.724551946E-2,1.539017677E0,-2.317957953E-2,1.539642794E0
1.158079029E1,3.344785050E-2,1.477297902E0,-2.594420686E-2,1.477904243E0
1.159081029E1,3.100011125E-2,1.407288909E0,-3.009049222E-2,1.407951888E0
1.160083129E1,2.764106728E-2,1.327724576E0,-3.426766023E-2,1.328454309E0
1.161085129E1,2.215074934E-2,1.249721885E0,-4.061812535E-2,1.250577977E0
1.162087229E1,1.562520675E-2,1.172273874E0,-4.343521595E-2,1.173182339E0
1.163089229E1,1.314662583E-2,1.088550091E0,-4.708534107E-2,1.089647266E0
1.164091229E1,8.307928219E-3,1.010516882E0,-4.597853124E-2,1.011596469E0
1.165093329E1,6.335324142E-3,9.239152074E-1,-4.908084869E-2,9.252396319E-1
1.166095329E1,3.516900819E-3,8.368093371E-1,-5.172030628E-2,8.384135169E-1
1.167097429E1,-2.109238412E-3,7.420651913E-1,-5.081951618E-2,7.438063056E-1
1.168099429E1,-6.266699173E-3,6.497507095E-1,-5.254418030E-2,6.519019458E-1
1.169101529E1,-6.122807506E-3,5.589457750E-1,-5.290314555E-2,5.614771687E-1
1.170103529E1,-7.632287219E-3,4.696499705E-1,-5.051375926E-2,4.724203494E-1
1.171105629E1,-1.230698824E-2,3.709751666E-1,-5.006494373E-2,3.745404314E-1
1.172107629E1,-1.083931979E-2,2.789858282E-1,-4.939728975E-2,2.835324944E-1
1.173109729E1,-5.571376067E-3,2.123405933E-1,-3.548024967E-2,2.153564857E-1
1.174111729E1,-1.651723310E-2,6.631495059E-2,-4.678057507E-2,8.281855990E-2
1.175113829E1,-1.621376723E-2,-2.179119736E-2,-4.391026497E-2,5.163190777E-2
1.176115829E1,-1.759461686E-2,-1.220458969E-1,-4.015467316E-2,1.296810290E-1
1.177117929E1,-1.648223586E-2,-2.180445790E-1,-3.476836160E-2,2.214135080E-1
1.178119929E1,-1.830650121E-2,-3.111465573E-1,-3.009185009E-2,3.131338812E-1
1.179122029E1,-1.601213962E-2,-4.030933380E-1,-2.739102393E-2,4.043400746E-1
1.180124029E1,-1.650855318E-2,-4.936152697E-1,-2.054057457E-2,4.943181991E-1
1.181126129E1,-1.321347617E-2,-5.861706138E-1,-9.559046477E-3,5.863974418E-1
1.182128129E1,-1.406861655E-2,-6.744791865E-1,-3.814607859E-3,6.746366802E-1
1.183130129E1,-1.031555794E-2,-7.628580332E-1,1.269942499E-3,7.629288317E-1
1.184132229E1,-1.027081721E-2,-8.471769094E-1,8.909752592E-3,8.472860139E-1
1.185134229E1,-9.992942214E-3,-9.343493581E-1,1.440983824E-2,9.345138979E-1
1.186136329E1,-9.744469076E-3,-1.015409827E0,1.926531456E-2,1.015639318E0
1.187138329E1,-7.480594330E-3,-1.100296378E0,2.189044841E-2,1.100539536E0
1.188140429E1,-8.990872651E-3,-1.178187728E0,2.626868524E-2,1.178514829E0
1.189142429E1,-1.024479698E-2,-1.254933596E0,2.838302590E-2,1.255296332E0
1.190144529E1,-9.998721071E-3,-1.331586599E0,3.173647448E-2,1.332002271E0
1.191146529E1,-1.189481281E-2,-1.402762771E0,3.184702620E-2,1.403174654E0
1.192148629E1,-1.208283193E-2,-1.470215321E0,3.195887804E-2,1.470612272E0
1.193150629E1,-1.767269894E-2,-1.537889242E0,2.772617713E-2,1.538240679E0
1.194152729E1,-1.803009585E-2,-1.607172728E0,2.783989348E-2,1.607514952E0
1.195154729E1,-1.992293634E-2,-1.666187167E0,2.694573067E-2,1.666524129E0
1.196156829E1,-1.982040331E-2,-1.724097013E0,2.210250497E-2,1.724352598E0
1.197158829E1,-2.090579830E-2,-1.777994037E0,2.026433498E-2,1.778232406E0
1.198160929E1,-2.510826662E-2,-1.822635531E0,1.715908945E-2,1.822889229E0
1.199162929E1,-2.741648629E-2,-1.821596742E0,1.962037012E-2,1.821908700E0
1.200165029E1,-2.243131585E-2,-1.861222506E0,1.732925326E-2,1.861438337E0
1.201167029E1,-2.600652538E-2,-1.885531187E0,1.643693820E-2,1.885782164E0
1.202169129E1,-2.451275848E-2,-1.908411503E0,1.451706607E-2,1.908624134E0
1.203171129E1,-2.583057433E-2,-1.928724527E0,1.290592365E-2,1.928940664E0
1.204173129E1,-1.991595887E-2,-1.937201858E0,1.201482955E-2,1.937341487E0
1.205175229E1,-2.495748363E-2,-1.950348020E0,1.479955669E-2,1.950563842E0
1.206177229E1,-2.724034525E-2,-1.954805851E0,9.401595220E-3,1.955018246E0
1.207179329E1,-2.720519155E-2,-1.956467390E0,1.074391417E-2,1.956686026E0
1.208181329E1,-2.696816996E-2,-1.956804276E0,1.003711112E-2,1.957015840E0
1.209183429E1,-2.468538843E-2,-1.948017240E0,9.691853076E-3,1.948197748E0
1.210185429E1,-2.522254735E-2,-1.942652822E0,8.466532454E-3,1.942835002E0
1.211187529E1,-2.779467590E-2,-1.947680116E0,1.410723664E-3,1.947878941E0
1.212189529E1,-3.812588006E-2,-1.984854341E0,-1.336209755E-2,1.985265444E0
1.213191629E1,-1.440070942E-2,-1.850358009E0,1.175360195E-2,1.850451375E0
1.214193629E1,-1.632511057E-2,-1.844169974E0,1.454965491E-2,1.844299622E0
1.215195729E1,-1.114059798E-2,-1.797134042E0,1.221037470E-2,1.797210052E0
1.216197729E1,-1.043459401E-2,-1.781723857E0,1.680725627E-2,1.781833681E0
1.217199829E1,-1.507052407E-2,-1.730233669E0,2.158021927E-2,1.730433870E0
1.218201829E1,-1.380578894E-2,-1.685225010E0,2.412566729E-2,1.685454236E0
1.219203929E1,-1.074006595E-2,-1.638813853E0,2.957774699E-2,1.639115932E0
1.220205929E1,-1.518354937E-2,-1.581450939E0,3.593577817E-2,1.581932044E0
1.221208029E1,-1.396158338E-2,-1.515847087E0,3.753015399E-2,1.516375886E0
1.222210029E1,-1.182626095E-2,-1.449223638E0,3.933338076E-2,1.449805548E0
1.223212129E1,-1.477637701E-2,-1.378503084E0,3.789212182E-2,1.379102936E0
1.224214129E1,-1.289964747E-2,-1.306570053E0,4.410580918E-2,1.307377920E0
1.225216229E1,-1.232464425E-2,-1.235180855E0,4.372347891E-2,1.236015932E0
1.226218229E1,-1.600779593E-2,-1.158519626E0,4.692619666E-2,1.159580114E0
1.227220229E1,-1.793321036E-2,-1.078339934E0,4.369828850E-2,1.079373964E0
1.228222329E1,-1.919261925E-2,-9.919166565E-1,4.481814802E-2,9.931141306E-1
1.229224329E1,-1.597983390E-2,-9.126834869E-1,4.467227682E-2,9.139158138E-1
1.230226429E1,-1.827041991E-2,-8.312938213E-1,4.877274483E-2,8.329237698E-1
1.231228429E1,-1.786861941E-2,-7.427534461E-1,4.963548109E-2,7.446245028E-1
1.232230529E1,-1.893042214E-2,-6.510818601E-1,5.115801096E-2,6.533629095E-1
1.233232529E1,-2.108221129E-2,-5.624886751E-1,5.216498300E-2,5.652956348E-1
1.234234629E1,-2.531716973E-2,-4.715340137E-1,5.152822286E-2,4.750162555E-1
1.235236629E1,-2.158059552E-2,-3.791407943E-1,5.582244322E-2,3.838353933E-1
1.236238729E1,-2.116327733E-2,-2.894772291E-1,5.991439149E-2,2.963691698E-1
1.237240729E1,2.262955531E-3,-1.482615173E-1,6.475929916E-2,1.618034774E-1
1.238242829E1,-3.650593571E-3,-5.590973794E-2,5.633198842E-2,7.945135965E-2
1.239244829E1,-2.164673060E-3,4.531006142E-2,5.232964084E-2,6.925372759E-2
1.240246929E1,1.486786990E-3,1.403462887E-1,4.721690714E-2,1.480835156E-1
1.241248929E1,2.425138839E-3,2.388438880E-1,4.232607409E-2,2.425773705E-1
1.242251029E1,6.945588626E-3,3.358117044E-1,3.624102101E-2,3.378330262E-1
1.243253029E1,9.583407082E-3,4.330264628E-1,3.259112313E-2,4.343569275E-1
1.244255129E1,1.089874282E-2,5.260378718E-1,2.403864823E-2,5.266996125E-1
1.245257129E1,1.314359251E-2,6.158808470E-1,1.469889004E-2,6.161964208E-1
1.246259229E1,1.730158553E-2,7.051276565E-1,7.645507343E-3,7.053813228E-1
1.247261229E1,1.904552802E-2,7.973071933E-1,-4.120256053E-4,7.975347405E-1
1.248263329E1,1.958029158E-2,8.819136620E-1,-9.525096975E-3,8.821824202E-1
1.249265329E1,2.289156616E-2,9.664487243E-1,-1.472709514E-2,9.668319646E-1
1.250267429E1,2.182070911E-2,1.048663139E0,-2.287530154E-2,1.049139553E0
1.251269429E1,2.572502941E-2,1.129321456E0,-2.781132795E-2,1.129956724E0
1.252271529E1,2.351620235E-2,1.208861113E0,-3.107130341E-2,1.209488994E0
1.253273529E1,2.786773071E-2,1.282878757E0,-3.253447264E-2,1.283593786E0
1.254275629E1,2.913885750E-2,1.358217001E0,-3.592920303E-2,1.359004563E0
1.255277629E1,3.121343814E-2,1.427764773E0,-3.954765573E-2,1.428653402E0
1.256279729E1,2.887251973E-2,1.495641351E0,-3.871062398E-2,1.496420791E0
1.257281729E1,2.852337994E-2,1.559737563E0,-4.086938500E-2,1.560533612E0
1.258283729E1,3.041449003E-2,1.624736190E0,-4.402815923E-2,1.625617177E0
1.259285829E1,3.575545922E-2,1.682003736E0,-4.893556610E-2,1.683095277E0
1.260287929E1,3.576930612E-2,1.739719748E0,-5.270686746E-2,1.740885482E0
1.261289929E1,2.943761647E-2,1.788640857E0,-5.797550082E-2,1.789822295E0
